parent,parenttype,parentfield,idx,fieldname,label,fieldtype,options,reqd,unique,read_only,hidden,in_list_view,in_filter,in_global_search,in_standard_filter,permlevel,depends_on,mandatory_depends_on,read_only_depends_on,default,description,collapsible,length,precision,modified
Web Page,DocType,fields,18,context_script,Context Script,Code,Python,0,0,0,0,0,0,0,0,0,,,,,"<p>Set context before rendering a template. Example:</p><p>
</p><div><pre><code>
context.project = frappe.get_doc(""Project"", frappe.form_dict.name)
</code></pre></div>",0,0,,2026-02-13 14:07:45.818814
Web Page,DocType,fields,19,custom_javascript,Script,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,1,0,,2026-02-13 14:07:45.818814
Web Page,DocType,fields,20,javascript,Javascript,Code,Javascript,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:45.818814
Web Page,DocType,fields,21,custom_css,Style,Tab Break,,0,0,0,0,0,0,0,0,0,,,,,,1,0,,2026-02-13 14:07:45.818814
Web Page,DocType,fields,22,insert_style,Insert Style,Check,,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:07:45.818814
Web Page,DocType,fields,23,text_align,Text Align,Select,"Left
Center
Right",0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:45.818814
Web Page,DocType,fields,24,css,CSS,Code,CSS,0,0,0,0,0,0,0,0,0,insert_style,,,,,0,0,,2026-02-13 14:07:45.818814
Web Page,DocType,fields,25,full_width,Full Width,Check,,0,0,0,0,0,0,0,0,0,,,,1,,0,0,,2026-02-13 14:07:45.818814
Web Page,DocType,fields,26,show_title,Show Title,Check,,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:07:45.818814
Web Page,DocType,fields,27,settings,Settings,Tab Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:45.818814
Web Page,DocType,fields,28,publishing_dates_section,Publishing Dates,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:45.818814
Web Page,DocType,fields,29,start_date,Start Date,Datetime,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:45.818814
Web Page,DocType,fields,30,column_break_30,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:45.818814
Web Page,DocType,fields,31,end_date,End Date,Datetime,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:45.818814
Web Page,DocType,fields,32,metatags_section,Meta Tags,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:45.818814
Web Page,DocType,fields,33,meta_title,Title,Data,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:45.818814
Web Page,DocType,fields,34,meta_description,Description,Small Text,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:45.818814
Web Page,DocType,fields,35,meta_image,Image,Attach Image,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:45.818814
Web Page,DocType,fields,36,set_meta_tags,Add Custom Tags,Button,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:45.818814
Web Page,DocType,fields,37,section_break_17,Sidebar and Comments,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,1,0,,2026-02-13 14:07:45.818814
Web Page,DocType,fields,38,show_sidebar,Show Sidebar,Check,,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:07:45.818814
Web Page,DocType,fields,39,idx,Priority,Int,,0,0,0,0,0,0,0,0,0,,,,,0 is highest,0,0,,2026-02-13 14:07:45.818814
Web Page,DocType,fields,40,website_sidebar,Website Sidebar,Link,Website Sidebar,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:45.818814
Web Page,DocType,fields,41,column_break_20,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:45.818814
Web Page,DocType,fields,42,enable_comments,Enable Comments,Check,,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:07:45.818814
Web Page,DocType,fields,43,sb2,Header and Breadcrumbs,Section Break,,0,0,0,0,0,0,0,0,0,eval:!doc.__islocal,,,,,1,0,,2026-02-13 14:07:45.818814
Web Page,DocType,fields,44,header,Header,HTML Editor,,0,0,0,0,0,0,0,0,0,,,,,HTML for header section. Optional,0,0,,2026-02-13 14:07:45.818814
Web Page,DocType,fields,45,breadcrumbs,Breadcrumbs,Code,JSON,0,0,0,0,0,0,0,0,0,,,,,"List as [{""label"": _(""Jobs""), ""route"":""jobs""}]",0,0,,2026-02-13 14:07:45.818814
Web Page Block,DocType,fields,1,web_template,Web Template,Link,Web Template,0,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.165995
Web Page Block,DocType,fields,2,edit_values,Edit Values,Button,,0,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.165995
Web Page Block,DocType,fields,3,web_template_values,Web Template Values,Code,JSON,0,0,0,1,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.165995
Web Page Block,DocType,fields,4,css_class,CSS Class,Small Text,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.165995
Web Page Block,DocType,fields,5,section_id,Section ID,Data,,0,0,0,0,0,0,0,0,0,,,,,"IDs must contain only alphanumeric characters, not contain spaces, and should be unique.",0,0,,2026-02-13 14:07:51.165995
Web Page Block,DocType,fields,6,column_break_5,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.165995
Web Page Block,DocType,fields,7,add_container,Add Container,Check,,0,0,0,0,0,0,0,0,0,,,,1,,0,0,,2026-02-13 14:07:51.165995
Web Page Block,DocType,fields,8,add_top_padding,Add Space at Top,Check,,0,0,0,0,0,0,0,0,0,,,,1,,0,0,,2026-02-13 14:07:51.165995
Web Page Block,DocType,fields,9,add_bottom_padding,Add Space at Bottom,Check,,0,0,0,0,0,0,0,0,0,,,,1,,0,0,,2026-02-13 14:07:51.165995
Web Page Block,DocType,fields,10,add_border_at_top,Add Border at Top,Check,,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:07:51.165995
Web Page Block,DocType,fields,11,add_border_at_bottom,Add Border at Bottom,Check,,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:07:51.165995
Web Page Block,DocType,fields,12,add_shade,Add Gray Background,Check,,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:07:51.165995
Web Page Block,DocType,fields,13,hide_block,Hide Block,Check,,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:07:51.165995
Web Page Block,DocType,fields,14,add_background_image,Add Background Image,Check,,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:07:51.165995
Web Page Block,DocType,fields,15,background_image,Background Image,Attach Image,,0,0,0,0,0,0,0,0,0,add_background_image,,,,,0,0,,2026-02-13 14:07:51.165995
Web Page View,DocType,fields,1,path,Path,Data,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.221322
Web Page View,DocType,fields,2,referrer,Referrer,Data,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.221322
Web Page View,DocType,fields,3,browser,Browser,Data,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.221322
Web Page View,DocType,fields,4,browser_version,Browser Version,Data,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.221322
Web Page View,DocType,fields,5,is_unique,Is Unique,Data,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.221322
Web Page View,DocType,fields,6,time_zone,Time Zone,Data,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.221322
Web Page View,DocType,fields,7,user_agent,User Agent,Data,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.221322
Web Page View,DocType,fields,8,source,Source,Data,,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.221322
Web Page View,DocType,fields,9,campaign,Campaign,Data,,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.221322
Web Page View,DocType,fields,10,medium,Medium,Data,,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.221322
Web Page View,DocType,fields,11,visitor_id,Visitor ID,Data,,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.221322
Web Page View,DocType,fields,12,content,Content,Data,,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.221322
Web Template,DocType,fields,1,type,Type,Select,"Component
Section
Navbar
Footer",0,0,0,0,1,0,0,1,0,,,,Section,,0,0,,2026-02-13 14:07:44.653772
Web Template,DocType,fields,2,standard,Standard,Check,,0,0,0,0,1,0,0,1,0,,,,0,,0,0,,2026-02-13 14:07:44.653772
Web Template,DocType,fields,3,module,Module,Link,Module Def,0,0,0,0,0,0,0,0,0,,standard,,,,0,0,,2026-02-13 14:07:44.653772
Web Template,DocType,fields,4,template,Template,Code,Jinja,0,0,0,0,0,0,0,0,0,eval:!doc.standard,,,,,0,0,,2026-02-13 14:07:44.653772
Web Template,DocType,fields,5,fields,Fields,Table,Web Template Field,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:44.653772
Web Template Field,DocType,fields,1,label,Label,Data,,1,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.715665
Web Template Field,DocType,fields,2,fieldname,Fieldname,Data,,0,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.715665
Web Template Field,DocType,fields,3,fieldtype,Fieldtype,Select,"Attach Image
Check
Data
Int
Link
Select
Small Text
Text
Markdown Editor
Section Break
Column Break
Table Break",1,0,0,0,1,0,0,0,0,,,,Data,,0,0,,2026-02-13 14:07:51.715665
Web Template Field,DocType,fields,4,reqd,Mandatory,Check,,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:07:51.715665
Web Template Field,DocType,fields,5,options,Options,Small Text,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.715665
Web Template Field,DocType,fields,6,default,Default,Small Text,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.715665
Webhook,DocType,fields,1,sb_doc_events,Doc Events,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:55.870990
Webhook,DocType,fields,2,webhook_doctype,DocType,Link,DocType,1,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:55.870990
Webhook,DocType,fields,3,cb_doc_events,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:55.870990
Webhook,DocType,fields,4,webhook_docevent,Doc Event,Select,"after_insert
on_update
on_submit
on_cancel
on_trash
on_update_after_submit
on_change
workflow_transition",0,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:55.870990
Webhook,DocType,fields,5,enabled,Enabled,Check,,0,0,0,0,0,0,0,0,0,,,,1,,0,0,,2026-02-13 14:07:55.870990
Webhook,DocType,fields,6,sb_condition,Webhook Trigger,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:55.870990
Webhook,DocType,fields,7,condition,Condition,Small Text,,0,0,0,0,0,0,0,0,0,,,,,The webhook will be triggered if this expression is true,0,0,,2026-02-13 14:07:55.870990
Webhook,DocType,fields,8,cb_condition,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:55.870990
Webhook,DocType,fields,9,html_condition,,HTML,"<p><strong>Condition Examples:</strong></p>
<pre>doc.status==""Open""<br>doc.due_date==nowdate()<br>doc.total &gt; 40000
</pre>",0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:55.870990
Webhook,DocType,fields,10,sb_webhook,Webhook Request,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:55.870990
Webhook,DocType,fields,11,request_url,Request URL,Small Text,,1,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:55.870990
Webhook,DocType,fields,12,is_dynamic_url,Is Dynamic URL?,Check,,0,0,0,0,0,0,0,0,0,,,,0,"On checking this option, URL will be treated like a jinja template string",0,0,,2026-02-13 14:07:55.870990
Webhook,DocType,fields,13,timeout,Request Timeout,Int,,0,0,0,0,0,0,0,0,0,,,,5,The number of seconds until the request expires,0,0,,2026-02-13 14:07:55.870990
Webhook,DocType,fields,14,background_jobs_queue,Background Jobs Queue,Autocomplete,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:55.870990
Webhook,DocType,fields,15,cb_webhook,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:55.870990
Webhook,DocType,fields,16,request_method,Request Method,Select,"POST
PUT
DELETE",1,0,0,0,0,0,0,0,0,,,,POST,,0,0,,2026-02-13 14:07:55.870990
Webhook,DocType,fields,17,request_structure,Request Structure,Select,"
Form URL-Encoded
JSON",0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:55.870990
Webhook,DocType,fields,18,sb_security,Webhook Security,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:55.870990
Webhook,DocType,fields,19,enable_security,Enable Security,Check,,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:07:55.870990
Webhook,DocType,fields,20,webhook_secret,Webhook Secret,Password,,0,0,0,0,0,0,0,0,0,eval:doc.enable_security == 1,,,,,0,0,,2026-02-13 14:07:55.870990
Webhook,DocType,fields,21,sb_webhook_headers,Webhook Headers,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:55.870990
Webhook,DocType,fields,22,webhook_headers,Headers,Table,Webhook Header,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:55.870990
Webhook,DocType,fields,23,sb_webhook_data,Webhook Data,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:55.870990
Webhook,DocType,fields,24,webhook_data,Data,Table,Webhook Data,0,0,0,0,0,0,0,0,0,"eval: !doc.request_structure || doc.request_structure == ""Form URL-Encoded""",,,,,0,0,,2026-02-13 14:07:55.870990
Webhook,DocType,fields,25,webhook_json,JSON Request Body,Code,Jinja,0,0,0,0,0,0,0,0,0,"eval: doc.request_structure == ""JSON""",,,,"To add dynamic values from the document, use jinja tags like

<div>
<pre><code>{ ""id"": ""{{ doc.name }}"" }</code>
</pre>
</div>",0,0,,2026-02-13 14:07:55.870990
Webhook Data,DocType,fields,1,fieldname,Fieldname,Select,,1,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:56.705118
Webhook Data,DocType,fields,2,cb_doc_data,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:56.705118
Webhook Data,DocType,fields,3,key,Key,Data,,1,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:56.705118
Webhook Header,DocType,fields,1,key,Key,Small Text,,0,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:57.010185
Webhook Header,DocType,fields,2,value,Value,Small Text,,0,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:57.010185
Webhook Request Log,DocType,fields,1,webhook,Webhook,Link,Webhook,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:56.658295
Webhook Request Log,DocType,fields,2,reference_doctype,Reference Doctype,Data,,0,0,1,0,1,0,0,1,0,,,,,,0,0,,2026-02-13 14:07:56.658295
Webhook Request Log,DocType,fields,3,reference_document,Reference Document,Data,,0,0,1,0,1,0,0,1,0,,,,,,0,0,,2026-02-13 14:07:56.658295
Webhook Request Log,DocType,fields,4,headers,Headers,Code,JSON,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:56.658295
Webhook Request Log,DocType,fields,5,data,Data,Code,JSON,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:56.658295
Webhook Request Log,DocType,fields,6,column_break_4,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:56.658295
Webhook Request Log,DocType,fields,7,user,User,Link,User,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:56.658295
Webhook Request Log,DocType,fields,8,url,URL,Text,,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:56.658295
Webhook Request Log,DocType,fields,9,response,Response,Code,JSON,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:56.658295
Webhook Request Log,DocType,fields,10,error,Error,Text,,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:56.658295
Website Attribute,DocType,fields,1,attribute,Attribute,Link,Item Attribute,1,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:33.399652
Website Filter Field,DocType,fields,1,fieldname,Fieldname,Autocomplete,,0,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:33.361993
Website Item Group,DocType,fields,1,item_group,Item Group,Link,Item Group,1,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:19.662987
Website Meta Tag,DocType,fields,1,key,Key,Data,,1,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.119446
Website Meta Tag,DocType,fields,2,value,Value,Text,,1,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.119446
Website Route Meta,DocType,fields,1,meta_tags,Meta Tags,Table,Website Meta Tag,1,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.277941
Website Route Redirect,DocType,fields,1,column_break_mzuh,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.564363
Website Route Redirect,DocType,fields,2,source,Source,Small Text,,1,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.564363
Website Route Redirect,DocType,fields,3,target,Target,Small Text,,1,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.564363
Website Route Redirect,DocType,fields,4,forward_query_parameters,Forward Query Parameters,Check,,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:07:51.564363
Website Route Redirect,DocType,fields,5,redirect_http_status,Redirect HTTP Status,Select,"301
302
307
308",0,0,0,0,0,0,0,0,0,,,,301,,0,0,,2026-02-13 14:07:51.564363
Website Script,DocType,fields,1,javascript,Javascript,Code,Javascript,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.849474
Website Settings,DocType,fields,1,home_tab,Home,Tab Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,2,sb0,Landing Page,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,3,home_page,Home Page,Data,,0,0,0,0,1,0,0,0,0,,,,,"Link that is the website home page. Standard Links (home, login, products, blog, about, contact)",0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,4,cb4,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,5,title_prefix,Title Prefix,Data,,0,0,0,0,1,0,0,0,0,,,,,"Show title in browser window as ""Prefix - title""",0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,6,misc_section,Login Page,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,7,app_name,App Name,Data,,0,0,0,0,0,0,0,0,0,,,,Frappe,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,8,disable_signup,Disable signups,Check,,0,0,0,0,0,0,0,0,0,,,,1,New users will have to be manually registered by system managers.,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,9,show_footer_on_login,Show footer on login,Check,,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,10,column_break_9,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,11,app_logo,App Logo,Attach Image,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,12,section_break_6,Theme,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,13,website_theme,Website Theme,Link,Website Theme,0,0,0,0,0,0,0,0,0,,,,Standard,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,14,website_theme_image,Website Theme Image,Image,website_theme_image_link,0,0,0,1,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,15,website_theme_image_link,Website Theme image link,Code,,0,0,0,1,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,16,navbar_tab,Navbar,Tab Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,17,brand,Brand,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,1,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,18,banner_image,Brand Image,Attach Image,,0,0,0,0,0,0,0,0,0,,,,,Select an image of approx width 150px with a transparent background for best results.,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,19,splash_image,Splash Image,Attach Image,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,20,brand_html,Brand HTML,Code,HTML,0,0,0,0,0,0,0,0,0,,,,,"Brand is what appears on the top-left of the toolbar. If it is an image, make sure it
has a transparent background and use the &lt;img /&gt; tag. Keep size as 200px x 30px",0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,21,set_banner_from_image,Set Banner from Image,Button,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,22,favicon,FavIcon,Attach,,0,0,0,0,0,0,0,0,0,,,,,An icon file with .ico extension. Should be 16 x 16 px. Generated using a favicon generator. [favicon-generator.org],0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,23,top_bar,Navbar,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,24,top_bar_items,Top Bar Items,Table,Top Bar Item,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,25,hide_login,Hide Login,Check,,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,26,navbar_search,Include Search in Top Bar,Check,,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,27,show_language_picker,Show Language Picker,Check,,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,28,navbar_template_section,Navbar Template,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,1,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,29,navbar_template,Navbar Template,Link,Web Template,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,30,navbar_template_values,Navbar Template Values,Code,JSON,0,0,0,1,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,31,edit_navbar_template_values,Edit Values,Button,,0,0,0,0,0,0,0,0,0,eval:doc.navbar_template && doc.navbar_template !== 'Standard Navbar',,,,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,32,call_to_action,Call To Action,Data,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,33,call_to_action_url,Call To Action URL,Data,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,34,banner,Banner,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,1,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,35,banner_html,Banner HTML,Code,HTML,0,0,0,0,0,0,0,0,0,,,,,Banner is above the Top Menu Bar.,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,36,footer_tab,Footer,Tab Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,37,footer,Footer Items,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,38,footer_items,Footer Items,Table,Top Bar Item,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,39,footer_details_section,Footer Details,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,40,copyright,Copyright,Data,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,41,footer_logo,Footer Logo,Attach Image,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,42,hide_footer_signup,Hide footer signup,Check,,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,43,column_break_37,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,44,address,Address,Small Text,,0,0,0,0,0,0,0,0,0,,,,,Address and other legal information you may want to put in the footer.,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,45,footer_powered,"Footer ""Powered By""",Small Text,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,46,custom_footer_section,Custom Footer,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,47,footer_template,Footer Template,Link,Web Template,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,48,footer_template_values,Footer Template Values,Code,JSON,0,0,0,1,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,49,edit_footer_template_values,Edit Values,Button,,0,0,0,0,0,0,0,0,0,eval:doc.footer_template && doc.footer_template !== 'Standard Footer',,,,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,50,integrations,Integrations,Tab Break,,0,0,0,0,0,0,0,0,0,,,,,,1,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,51,analytics_section,Analytics,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,52,enable_view_tracking,Enable in-app website tracking,Check,,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:07:51.414369
Website Settings,DocType,fields,53,enable_google_indexing,Enable Google indexing,Check,,0,0,0,0,0,0,0,0,0,,,,0,"To use Google Indexing, enable <a href=""/desk/google-settings"">Google Settings</a>.",0,0,,2026-02-13 14:07:51.414369
